91061.11.peg.1494	CP015350.1_cds_ANS46071.1_564_1	84.800	125	125	302	19	0	1	125	177	301	2.43e-78	231
91061.11.peg.1475	CP015350.1_cds_ANS46090.1_583_1	92.537	134	134	135	10	0	1	134	1	134	6.96e-81	232
91061.11.peg.1495	CP015350.1_cds_ANS46070.1_563_1	95.628	366	376	377	16	0	1	366	1	366	0.0	728
91061.11.peg.1496	CP015350.1_cds_ANS46069.1_562_1	98.817	169	169	186	2	0	1	169	17	185	1.97e-124	345
91061.11.peg.1497	CP015350.1_cds_ANS46068.1_561_1	94.872	39	39	40	2	0	1	39	1	39	5.37e-22	76.3
91061.11.peg.1498	CP015350.1_cds_ANS46067.1_560_1	91.630	227	227	389	19	0	1	227	162	388	1.78e-153	429
91061.11.peg.1499	CP015350.1_cds_ANS46066.1_559_1	95.062	243	243	244	12	0	1	243	1	243	3.86e-176	481
91061.11.peg.1476	CP015350.1_cds_ANS46089.1_582_1	95.402	261	261	262	12	0	1	261	1	261	0.0	508
91061.11.peg.1500	CP015350.1_cds_ANS46065.1_558_1	97.330	749	749	750	20	0	1	749	1	749	0.0	1535
91061.11.peg.1502	CP015350.1_cds_ANS46064.1_557_1	91.440	514	514	515	44	0	1	514	1	514	0.0	969
91061.11.peg.1503	CP015350.1_cds_ANS46063.1_556_1	94.393	321	321	322	18	0	1	321	1	321	0.0	631
91061.11.peg.1504	CP015350.1_cds_ANS46062.1_555_1	86.715	414	414	415	55	0	1	414	1	414	0.0	726
91061.11.peg.1505	CP015350.1_cds_ANS46061.1_554_1	90.680	515	515	516	48	0	1	515	1	515	0.0	977
91061.11.peg.1477	CP015350.1_cds_ANS46088.1_581_1	98.479	263	263	264	4	0	1	263	1	263	0.0	516
91061.11.peg.1506	CP015350.1_cds_ANS46060.1_553_1	95.312	64	64	65	3	0	1	64	1	64	2.52e-39	121
91061.11.peg.1507	CP015350.1_cds_ANS46059.1_552_1	96.241	133	133	134	5	0	1	133	1	133	6.10e-94	265
91061.11.peg.1509	CP015350.1_cds_ANS46058.1_551_1	91.827	416	416	425	33	1	1	416	10	424	0.0	727
91061.11.peg.1472	CP015350.1_cds_ANS46094.1_587_1	99.153	118	118	119	1	0	1	118	1	118	1.02e-85	243
91061.11.peg.1510	CP015350.1_cds_ANS46057.1_550_1	95.626	503	503	501	19	1	1	503	1	500	0.0	959
91061.11.peg.1512	CP015350.1_cds_ANS46056.1_549_1	96.764	309	309	310	10	0	1	309	1	309	0.0	617
91061.11.peg.1513	CP015350.1_cds_ANS46055.1_548_1	92.982	114	114	114	7	1	1	114	1	113	1.07e-69	202
91061.11.peg.1514	CP015350.1_cds_ANS46053.1_546_1	92.611	203	203	204	15	0	1	203	1	203	1.36e-130	363
91061.11.peg.1515	CP015350.1_cds_ANS46052.1_545_1	88.940	217	217	218	24	0	1	217	1	217	1.43e-137	382
91061.11.peg.1478	CP015350.1_cds_ANS46087.1_580_1	97.626	337	337	338	8	0	1	337	1	337	0.0	680
91061.11.peg.1516	CP015350.1_cds_ANS46051.1_544_1	93.160	424	424	425	29	0	1	424	1	424	0.0	826
91061.11.peg.1517	CP015350.1_cds_ANS46050.1_543_1	97.040	473	473	474	14	0	1	473	1	473	0.0	927
91061.11.peg.1519	CP015350.1_cds_ANS46048.1_541_1	88.437	467	467	468	54	0	1	467	1	467	0.0	838
91061.11.peg.1520	CP015350.1_cds_ANS46047.1_540_1	79.104	67	65	68	12	1	1	65	1	67	2.46e-32	103
91061.11.peg.1521	CP015350.1_cds_ANS46046.1_539_1	93.878	245	245	246	15	0	1	245	1	245	3.66e-176	482
91061.11.peg.1522	CP015350.1_cds_ANS46045.1_538_1	96.296	459	459	460	17	0	1	459	1	459	0.0	922
91061.11.peg.1523	CP015350.1_cds_ANS46044.1_537_1	91.986	287	287	288	23	0	1	287	1	287	0.0	554
91061.11.peg.1524	CP015350.1_cds_ANS46043.1_536_1	96.923	260	260	261	8	0	1	260	1	260	0.0	525
91061.11.peg.1525	CP015350.1_cds_ANS46042.1_535_1	96.958	526	526	526	15	1	1	526	1	525	0.0	1057
91061.11.peg.1526	CP015350.1_cds_ANS46041.1_534_1	95.000	60	60	61	3	0	1	60	1	60	2.54e-35	111
91061.11.peg.1479	CP015350.1_cds_ANS46086.1_579_1	95.431	394	394	433	18	0	1	394	39	432	0.0	778
91061.11.peg.1527	CP015350.1_cds_ANS46040.1_533_1	95.200	375	375	376	18	0	1	375	1	375	0.0	751
91061.11.peg.1528	CP015350.1_cds_ANS46039.1_532_1	96.457	254	254	266	9	0	1	254	12	265	0.0	513
91061.11.peg.1529	CP015350.1_cds_ANS46038.1_531_1	97.436	351	351	352	9	0	1	351	1	351	0.0	684
91061.11.peg.1530	CP015350.1_cds_ANS46037.1_530_1	93.478	138	138	139	9	0	1	138	1	138	2.22e-95	269
91061.11.peg.1531	CP015350.1_cds_ANS46036.1_529_1	100.000	48	48	49	0	0	1	48	1	48	4.44e-29	94.7
91061.11.peg.1532	CP015350.1_cds_ANS46035.1_528_1	95.070	142	142	143	7	0	1	142	1	142	1.82e-81	234
91061.11.peg.1533	CP015350.1_cds_ANS46034.1_527_1	93.909	197	197	198	12	0	1	197	1	197	5.99e-136	376
91061.11.peg.1534	CP015350.1_cds_ANS46033.1_526_1	82.951	915	922	921	152	1	1	915	1	911	0.0	1586
91061.11.peg.1535	CP015350.1_cds_ANS46032.1_525_1	82.486	177	178	179	31	0	1	177	1	177	6.21e-108	303
91061.11.peg.1536	CP015350.1_cds_ANS46031.1_524_1	93.363	226	226	227	15	0	1	226	1	226	2.11e-154	425
91061.11.peg.1480	CP015350.1_cds_ANS46085.1_578_1	91.407	1478	1478	1479	127	0	1	1478	1	1478	0.0	2763
91061.11.peg.1473	CP015350.1_cds_ANS46092.1_585_1	99.306	144	144	145	1	0	1	144	1	144	1.16e-106	298
91061.11.peg.1537	CP015350.1_cds_ANS50987.1_5480_1	41.250	160	163	318	77	4	1	143	1	160	2.76e-34	120
91061.11.peg.1552	CP015350.1_cds_ANS45875.1_368_1	96.734	398	398	399	13	0	1	398	1	398	0.0	759
91061.11.peg.1553	CP015350.1_cds_ANS45874.1_367_1	47.895	190	235	190	97	2	47	235	1	189	2.90e-57	178
91061.11.peg.1541	CP015350.1_cds_ANS45840.1_333_1	69.173	266	264	266	79	2	1	264	1	265	1.39e-131	370
91061.11.peg.1554	CP015350.1_cds_ANS45811.1_304_1	89.474	57	57	58	6	0	1	57	1	57	2.95e-34	108
91061.11.peg.1555	CP015350.1_cds_ANS45810.1_303_1	92.778	360	360	361	26	0	1	360	1	360	0.0	689
91061.11.peg.1556	CP015350.1_cds_ANS45809.1_302_1	97.800	409	409	410	9	0	1	409	1	409	0.0	826
91061.11.peg.1557	CP015350.1_cds_ANS45807.1_300_1	99.065	107	107	108	1	0	1	107	1	107	1.53e-69	201
91061.11.peg.1558	CP015350.1_cds_ANS45806.1_299_1	94.456	469	469	484	26	0	1	469	15	483	0.0	909
91061.11.peg.1559	CP015350.1_cds_ANS45805.1_298_1	96.044	455	455	456	18	0	1	455	1	455	0.0	880
91061.11.peg.1560	CP015350.1_cds_ANS45804.1_297_1	96.916	454	454	455	14	0	1	454	1	454	0.0	907
91061.11.peg.1561	CP015350.1_cds_ANS45803.1_296_1	84.677	248	248	249	38	0	1	248	1	248	1.39e-160	442
91061.11.peg.1542	CP015350.1_cds_ANS50195.1_4688_1	35.938	64	67	69	41	0	1	64	1	64	7.08e-09	45.1
91061.11.peg.1562	CP015350.1_cds_ANS45802.1_295_1	98.671	301	301	302	4	0	1	301	1	301	0.0	608
91061.11.peg.1563	CP015350.1_cds_ANS45801.1_294_1	98.105	475	475	476	9	0	1	475	1	475	0.0	961
91061.11.peg.1564	CP015350.1_cds_ANS45800.1_293_1	98.969	485	485	486	5	0	1	485	1	485	0.0	986
91061.11.peg.1543	CP015350.1_cds_ANS49232.1_3725_1	45.098	102	116	110	56	0	6	107	5	106	1.29e-27	95.5
91061.11.peg.1565	CP015350.1_cds_ANS45799.1_292_1	100.000	38	38	97	0	0	1	38	59	96	1.06e-22	79.3
91061.11.peg.1566	CP015350.1_cds_ANS45798.1_291_1	98.718	78	78	79	1	0	1	78	1	78	1.32e-54	161
91061.11.peg.1567	CP015350.1_cds_ANS45797.1_290_1	96.639	119	119	161	4	0	1	119	42	160	1.39e-82	236
91061.11.peg.1568	CP015350.1_cds_ANS45796.1_289_1	95.674	393	393	394	17	0	1	393	1	393	0.0	781
91061.11.peg.1569	CP015350.1_cds_ANS45795.1_288_1	73.016	63	63	64	17	0	1	63	1	63	5.13e-28	93.2
91061.11.peg.1570	CP015350.1_cds_ANS45794.1_287_1	71.094	128	128	156	37	0	1	128	27	154	2.52e-52	160
91061.11.peg.1571	CP015350.1_cds_ANS45793.1_286_1	97.535	284	284	285	7	0	1	284	1	284	0.0	555
91061.11.peg.1572	CP015350.1_cds_ANS45792.1_285_1	98.643	221	221	222	3	0	1	221	1	221	2.61e-154	424
91061.11.peg.1573	CP015350.1_cds_ANS45791.1_284_1	97.640	339	339	340	8	0	1	339	1	339	0.0	677
91061.11.peg.1574	CP015350.1_cds_ANS45790.1_283_1	88.398	181	181	182	21	0	1	181	1	181	9.05e-123	341
91061.11.peg.1546	CP015350.1_cds_ANS45881.1_374_1	22.316	354	390	380	253	9	1	345	1	341	1.30e-16	78.2
91061.11.peg.1575	CP015350.1_cds_ANS45789.1_282_1	97.282	515	515	516	14	0	1	515	1	515	0.0	1035
91061.11.peg.1576	CP015350.1_cds_ANS45788.1_281_1	94.531	256	256	257	14	0	1	256	1	256	1.87e-169	466
91061.11.peg.1577	CP015350.1_cds_ANS45787.1_280_1	87.186	398	398	399	51	0	1	398	1	398	0.0	712
91061.11.peg.1578	CP015350.1_cds_ANS45786.1_279_1	97.758	669	669	670	15	0	1	669	1	669	0.0	1347
91061.11.peg.1579	CP015350.1_cds_ANS45785.1_278_1	96.128	749	743	750	23	1	1	743	1	749	0.0	1492
91061.11.peg.1580	CP015350.1_cds_ANS45784.1_277_1	97.817	229	229	230	5	0	1	229	1	229	1.46e-168	461
91061.11.peg.1581	CP015350.1_cds_ANS45783.1_276_1	82.677	127	127	126	20	1	1	127	1	125	3.17e-69	201
91061.11.peg.1582	CP015350.1_cds_ANS45782.1_275_1	95.730	281	281	282	12	0	1	281	1	281	0.0	520
91061.11.peg.1583	CP015350.1_cds_ANS45781.1_274_1	100.000	54	54	55	0	0	1	54	1	54	3.26e-35	110
91061.11.peg.1584	CP015350.1_cds_ANS45776.1_269_1	93.853	423	423	424	26	0	1	423	1	423	0.0	815
91061.11.peg.1585	CP015350.1_cds_ANS45775.1_268_1	96.673	511	511	512	17	0	1	511	1	511	0.0	1015
91061.11.peg.1586	CP015350.1_cds_ANS45774.1_267_1	93.333	195	195	196	13	0	1	195	1	195	1.81e-136	377
91061.11.peg.1587	CP015350.1_cds_ANS45773.1_266_1	96.221	344	346	347	13	0	1	344	1	344	0.0	620
91061.11.peg.1588	CP015350.1_cds_ANS45772.1_265_1	98.089	471	471	472	9	0	1	471	1	471	0.0	952
91061.11.peg.1538	CP015350.1_cds_ANS45890.1_383_1	87.931	58	58	59	7	0	1	58	1	58	1.46e-35	111
91061.11.peg.1547	CP015350.1_cds_ANS48913.1_3406_1	28.866	97	114	375	62	1	6	102	8	97	4.22e-11	55.8
91061.11.peg.1589	CP015350.1_cds_ANS45771.1_264_1	97.429	739	739	740	19	0	1	739	1	739	0.0	1489
91061.11.peg.1590	CP015350.1_cds_ANS45770.1_263_1	98.104	211	211	228	4	0	1	211	17	227	3.16e-156	429
91061.11.peg.1591	CP015350.1_cds_ANS45769.1_262_1	100.000	84	84	85	0	0	1	84	1	84	1.58e-57	169
91061.11.peg.1592	CP015350.1_cds_ANS45768.1_261_1	93.724	239	239	240	15	0	1	239	1	239	1.36e-168	462
91061.11.peg.1593	CP015350.1_cds_ANS45767.1_260_1	98.391	435	435	436	7	0	1	435	1	435	0.0	897
91061.11.peg.1594	CP015350.1_cds_ANS45766.1_259_1	95.561	383	383	384	17	0	1	383	1	383	0.0	741
91061.11.peg.1595	CP015350.1_cds_ANS45765.1_258_1	98.758	161	161	162	2	0	1	161	1	161	2.73e-116	323
91061.11.peg.1548	CP015350.1_cds_ANS46530.1_1023_1	85.052	194	184	196	19	1	1	184	1	194	7.79e-109	307
91061.11.peg.1549	CP015350.1_cds_ANS46531.1_1024_1	73.023	215	215	221	53	1	4	213	4	218	1.26e-119	337
91061.11.peg.1539	CP015350.1_cds_ANS45889.1_382_1	51.064	47	48	65	23	0	1	47	1	47	8.00e-16	61.6
91061.11.peg.1550	CP015350.1_cds_ANS45877.1_370_1	90.642	374	374	375	35	0	1	374	1	374	0.0	713
91061.11.peg.1540	CP015350.1_cds_ANS45888.1_381_1	82.759	116	116	117	20	0	1	116	1	116	7.31e-72	207
91061.11.peg.1551	CP015350.1_cds_ANS45876.1_369_1	97.593	457	457	460	11	0	1	457	1	457	0.0	927
91061.11.peg.1606	CP015350.1_cds_ANS45589.1_82_1	95.258	485	485	486	23	0	1	485	1	485	0.0	922
91061.11.peg.1598	CP015350.1_cds_ANS45581.1_74_1	88.462	182	182	183	21	0	1	182	1	182	8.50e-120	334
91061.11.peg.1607	CP015350.1_cds_ANS45590.1_83_1	97.285	221	221	222	6	0	1	221	1	221	1.70e-161	442
91061.11.peg.1608	CP015350.1_cds_ANS45591.1_84_1	97.419	465	465	466	12	0	1	465	1	465	0.0	949
91061.11.peg.1609	CP015350.1_cds_ANS45592.1_85_1	97.037	135	135	136	4	0	1	135	1	135	4.17e-95	268
91061.11.peg.1610	CP015350.1_cds_ANS45593.1_86_1	97.166	247	247	248	7	0	1	247	1	247	9.05e-180	491
91061.11.peg.1611	CP015350.1_cds_ANS45594.1_87_1	96.471	170	170	171	6	0	1	170	1	170	7.06e-120	333
91061.11.peg.1612	CP015350.1_cds_ANS45595.1_88_1	98.701	154	154	220	2	0	1	154	66	219	3.26e-108	305
91061.11.peg.1599	CP015350.1_cds_ANS45582.1_75_1	94.633	354	354	355	19	0	1	354	1	354	0.0	672
91061.11.peg.1613	CP015350.1_cds_ANS50136.1_4629_1	46.939	49	48	50	25	1	1	48	1	49	8.15e-10	45.8
91061.11.peg.1614	CP015350.1_cds_ANS45596.1_89_1	96.610	59	59	60	2	0	1	59	1	59	5.41e-37	115
91061.11.peg.1615	CP015350.1_cds_ANS45597.1_90_1	98.305	177	177	178	3	0	1	177	1	177	1.24e-126	351
91061.11.peg.1616	CP015350.1_cds_ANS45598.1_91_1	100.000	134	134	142	0	0	1	134	8	141	2.43e-95	268
91061.11.peg.1617	CP015350.1_cds_ANS45599.1_92_1	96.957	230	230	231	7	0	1	230	1	230	5.15e-162	444
91061.11.peg.1618	CP015350.1_cds_ANS45600.1_93_1	96.988	166	166	167	5	0	1	166	1	166	4.99e-114	318
91061.11.peg.1619	CP015350.1_cds_ANS45601.1_94_1	98.319	119	119	120	2	0	1	119	1	119	3.85e-75	216
91061.11.peg.1620	CP015350.1_cds_ANS45602.1_95_1	91.960	199	199	200	16	0	1	199	1	199	3.45e-137	379
91061.11.peg.1621	CP015350.1_cds_ANS45603.1_96_1	98.407	1130	1130	1178	18	0	1	1130	48	1177	0.0	2273
91061.11.peg.1622	CP015350.1_cds_ANS45604.1_97_1	99.246	1194	1194	1204	9	0	1	1194	10	1203	0.0	2434
91061.11.peg.1600	CP015350.1_cds_ANS45583.1_76_1	98.767	811	811	812	10	0	1	811	1	811	0.0	1623
91061.11.peg.1623	CP015350.1_cds_ANS45605.1_98_1	98.780	82	82	83	1	0	1	82	1	82	1.45e-53	159
91061.11.peg.1624	CP015350.1_cds_ANS45606.1_99_1	100.000	140	140	141	0	0	1	140	1	140	2.97e-101	283
91061.11.peg.1625	CP015350.1_cds_ANS45607.1_100_1	100.000	156	156	157	0	0	1	156	1	156	4.04e-115	320
91061.11.peg.1626	CP015350.1_cds_ANS45608.1_101_1	99.277	692	692	693	5	0	1	692	1	692	0.0	1411
91061.11.peg.1627	CP015350.1_cds_ANS45609.1_102_1	99.239	394	396	396	3	0	1	394	1	394	0.0	793
91061.11.peg.1629	CP015350.1_cds_ANS45610.1_103_1	100.000	102	102	103	0	0	1	102	1	102	3.30e-71	204
91061.11.peg.1630	CP015350.1_cds_ANS45611.1_104_1	100.000	210	210	211	0	0	1	210	1	210	3.84e-153	421
91061.11.peg.1631	CP015350.1_cds_ANS45612.1_105_1	99.517	207	207	208	1	0	1	207	1	207	2.65e-151	416
91061.11.peg.1632	CP015350.1_cds_ANS45613.1_106_1	96.875	96	96	97	3	0	1	96	1	96	8.46e-65	188
91061.11.peg.1633	CP015350.1_cds_ANS45614.1_107_1	99.275	276	276	277	2	0	1	276	1	276	0.0	553
91061.11.peg.1634	CP015350.1_cds_ANS45615.1_108_1	98.913	92	92	93	1	0	1	92	1	92	7.27e-66	190
91061.11.peg.1635	CP015350.1_cds_ANS45616.1_109_1	99.115	113	113	114	1	0	1	113	1	113	9.87e-79	224
91061.11.peg.1636	CP015350.1_cds_ANS45617.1_110_1	99.087	219	219	220	2	0	1	219	1	219	5.23e-159	436
91061.11.peg.1637	CP015350.1_cds_ANS45618.1_111_1	99.306	144	144	145	1	0	1	144	1	144	5.14e-103	288
91061.11.peg.1638	CP015350.1_cds_ANS45619.1_112_1	98.485	66	66	67	1	0	1	66	1	66	6.55e-41	125
91061.11.peg.1639	CP015350.1_cds_ANS45620.1_113_1	98.551	69	69	88	1	0	1	69	19	87	5.60e-46	139
91061.11.peg.1640	CP015350.1_cds_ANS45621.1_114_1	100.000	122	122	123	0	0	1	122	1	122	9.80e-85	240
91061.11.peg.1641	CP015350.1_cds_ANS45622.1_115_1	99.029	103	103	104	1	0	1	103	1	103	4.40e-69	199
91061.11.peg.1642	CP015350.1_cds_ANS45623.1_116_1	98.773	163	163	180	2	0	1	163	17	179	7.55e-117	325
91061.11.peg.1643	CP015350.1_cds_ANS45624.1_117_1	100.000	56	56	62	0	0	1	56	6	61	1.16e-37	117
91061.11.peg.1644	CP015350.1_cds_ANS45625.1_118_1	99.242	132	132	133	1	0	1	132	1	132	8.13e-94	264
91061.11.peg.1645	CP015350.1_cds_ANS45626.1_119_1	96.089	179	179	180	7	0	1	179	1	179	2.00e-123	343
91061.11.peg.1646	CP015350.1_cds_ANS45627.1_120_1	98.333	120	120	121	2	0	1	120	1	120	2.62e-83	237
91061.11.peg.1647	CP015350.1_cds_ANS45628.1_121_1	99.398	166	166	167	1	0	1	166	1	166	4.71e-116	323
91061.11.peg.1597	CP015350.1_cds_ANS45580.1_73_1	96.078	153	153	154	6	0	1	153	1	153	1.64e-106	298
91061.11.peg.1648	CP015350.1_cds_ANS45629.1_122_1	96.667	60	60	61	2	0	1	60	1	60	1.36e-37	117
91061.11.peg.1649	CP015350.1_cds_ANS45630.1_123_1	99.315	146	146	147	1	0	1	146	1	146	3.17e-101	284
91061.11.peg.1650	CP015350.1_cds_ANS45631.1_124_1	99.769	433	433	434	1	0	1	433	1	433	0.0	861
91061.11.peg.1651	CP015350.1_cds_ANS45632.1_125_1	95.833	216	216	217	9	0	1	216	1	216	7.62e-156	428
91061.11.peg.1652	CP015350.1_cds_ANS45633.1_126_1	98.790	248	248	249	3	0	1	248	1	248	0.0	508
91061.11.peg.1653	CP015350.1_cds_ANS45634.1_127_1	100.000	72	72	73	0	0	1	72	1	72	1.69e-49	147
91061.11.peg.1654	CP015350.1_cds_ANS45635.1_128_1	100.000	37	37	38	0	0	1	37	1	37	6.62e-21	73.2
91061.11.peg.1655	CP015350.1_cds_ANS45636.1_129_1	98.347	121	121	122	2	0	1	121	1	121	6.38e-82	233
91061.11.peg.1656	CP015350.1_cds_ANS45637.1_130_1	99.225	129	129	130	1	0	1	129	1	129	7.20e-92	259
91061.11.peg.1657	CP015350.1_cds_ANS45638.1_131_1	98.726	314	314	315	4	0	1	314	1	314	0.0	625
91061.11.peg.1658	CP015350.1_cds_ANS45639.1_132_1	100.000	120	120	121	0	0	1	120	1	120	1.74e-84	239
91061.11.peg.1659	CP015350.1_cds_ANS45640.1_133_1	96.682	211	211	281	7	0	1	211	70	280	2.26e-149	414
91061.11.peg.1660	CP015350.1_cds_ANS45641.1_134_1	93.061	245	245	294	17	0	1	245	49	293	5.10e-168	463
91061.11.peg.1661	CP015350.1_cds_ANS45642.1_135_1	96.591	264	264	265	9	0	1	264	1	264	0.0	517
91061.11.peg.1662	CP015350.1_cds_ANS45643.1_136_1	96.356	247	247	248	9	0	1	247	1	247	0.0	505
91061.11.peg.1663	CP015350.1_cds_ANS45644.1_137_1	98.621	145	145	146	2	0	1	145	1	145	1.38e-106	297
91061.11.peg.1601	CP015350.1_cds_ANS45584.1_77_1	98.253	458	458	459	8	0	1	458	1	458	0.0	920
91061.11.peg.1664	CP015350.1_cds_ANS45645.1_138_1	100.000	21	21	131	0	0	1	21	110	130	5.92e-09	44.3
91061.11.peg.1665	CP015350.1_cds_ANS45646.1_139_1	96.479	142	142	143	5	0	1	142	1	142	9.22e-98	275
91061.11.peg.1666	CP015350.1_cds_ANS45647.1_140_1	98.734	237	237	238	3	0	1	237	1	237	4.96e-176	481
91061.11.peg.1667	CP015350.1_cds_ANS45648.1_141_1	94.648	355	355	356	19	0	1	355	1	355	0.0	668
91061.11.peg.1668	CP015350.1_cds_ANS45649.1_142_1	89.706	204	204	206	21	0	1	204	1	204	3.54e-131	365
91061.11.peg.1669	CP015350.1_cds_ANS45650.1_143_1	94.702	151	151	204	8	0	1	151	53	203	8.33e-103	290
91061.11.peg.1670	CP015350.1_cds_ANS45651.1_144_1	94.488	254	254	255	14	0	1	254	1	254	0.0	501
91061.11.peg.1671	CP015350.1_cds_ANS45652.1_145_1	94.118	68	68	73	4	0	1	68	5	72	9.43e-40	123
91061.11.peg.1602	CP015350.1_cds_ANS45585.1_78_1	97.759	357	357	358	8	0	1	357	1	357	0.0	707
91061.11.peg.1603	CP015350.1_cds_ANS45586.1_79_1	97.820	367	367	368	8	0	1	367	1	367	0.0	714
91061.11.peg.1604	CP015350.1_cds_ANS45587.1_80_1	92.920	226	226	227	16	0	1	226	1	226	5.58e-159	437
91061.11.peg.1605	CP015350.1_cds_ANS45588.1_81_1	100.000	158	158	159	0	0	1	158	1	158	2.32e-116	323
91061.11.peg.1793	CP015350.1_cds_ANS47707.1_2200_1	98.137	483	483	492	9	0	1	483	9	491	0.0	1002
91061.11.peg.1794	CP015350.1_cds_ANS47708.1_2201_1	83.523	176	176	177	29	0	1	176	1	176	4.10e-109	306
91061.11.peg.1795	CP015350.1_cds_ANS47709.1_2202_1	96.507	229	229	230	8	0	1	229	1	229	2.79e-162	445
91061.11.peg.1796	CP015350.1_cds_ANS47710.1_2203_1	94.258	209	209	231	12	0	1	209	22	230	1.60e-148	409
91061.11.peg.1798	CP015350.1_cds_ANS47711.1_2204_1	93.769	337	337	338	21	0	1	337	1	337	0.0	655
91061.11.peg.1799	CP015350.1_cds_ANS47712.1_2205_1	91.691	337	337	338	28	0	1	337	1	337	0.0	618
91061.11.peg.1800	CP015350.1_cds_ANS47713.1_2206_1	90.210	429	429	430	42	0	1	429	1	429	0.0	801
91061.11.peg.1801	CP015350.1_cds_ANS47714.1_2207_1	92.157	153	156	157	12	0	1	153	1	153	2.95e-102	287
91061.11.peg.1802	CP015350.1_cds_ANS47715.1_2208_1	90.909	77	77	78	7	0	1	77	1	77	3.55e-47	142
91061.11.peg.1803	CP015350.1_cds_ANS47716.1_2209_1	97.172	389	389	390	11	0	1	389	1	389	0.0	759
91061.11.peg.1804	CP015350.1_cds_ANS50418.1_4911_1	34.483	58	65	62	35	2	2	58	3	58	5.82e-07	39.7
91061.11.peg.1806	CP015350.1_cds_ANS47717.1_2210_1	95.410	305	305	306	14	0	1	305	1	305	0.0	551
91061.11.peg.1808	CP015350.1_cds_ANS47719.1_2212_1	89.744	156	156	158	16	0	1	156	1	156	1.93e-106	298
91061.11.peg.1809	CP015350.1_cds_ANS47720.1_2213_1	92.373	236	236	237	18	0	1	236	1	236	1.39e-165	454
91061.11.peg.1810	CP015350.1_cds_ANS47721.1_2214_1	88.397	474	474	475	55	0	1	474	1	474	0.0	888
91061.11.peg.1686	CP015350.1_cds_ANS47584.1_2077_1	84.848	99	101	102	15	0	1	99	1	99	5.78e-54	161
91061.11.peg.1811	CP015350.1_cds_ANS47722.1_2215_1	96.117	103	104	106	4	0	1	103	1	103	1.38e-71	206
91061.11.peg.1812	CP015350.1_cds_ANS47723.1_2216_1	95.131	801	801	802	39	0	1	801	1	801	0.0	1587
91061.11.peg.1813	CP015350.1_cds_ANS47724.1_2217_1	90.213	235	235	236	23	0	1	235	1	235	1.58e-162	446
91061.11.peg.1814	CP015350.1_cds_ANS47725.1_2218_1	80.000	175	274	176	34	1	1	175	1	174	1.09e-83	246
91061.11.peg.1815	CP015350.1_cds_ANS47726.1_2219_1	96.000	50	50	51	2	0	1	50	1	50	7.05e-31	99.4
91061.11.peg.1687	CP015350.1_cds_ANS47585.1_2078_1	86.885	122	122	122	15	1	1	122	1	121	4.54e-75	216
91061.11.peg.1816	CP015350.1_cds_ANS47727.1_2220_1	88.235	68	69	70	8	0	1	68	1	68	2.62e-40	124
91061.11.peg.1817	CP015350.1_cds_ANS47729.1_2222_1	85.393	534	536	534	77	1	3	536	1	533	0.0	962
91061.11.peg.1818	CP015350.1_cds_ANS47731.1_2224_1	85.714	91	91	92	13	0	1	91	1	91	1.18e-52	157
91061.11.peg.1819	CP015350.1_cds_ANS45877.1_370_1	42.081	221	228	375	119	4	8	224	159	374	9.56e-46	154
91061.11.peg.1688	CP015350.1_cds_ANS47586.1_2079_1	92.775	346	346	347	25	0	1	346	1	346	0.0	624
91061.11.peg.1820	CP015350.1_cds_ANS49406.1_3899_1	46.429	28	39	56	15	0	11	38	1	28	1.60e-06	37.4
91061.11.peg.1689	CP015350.1_cds_ANS47587.1_2080_1	95.238	147	147	148	7	0	1	147	1	147	1.03e-101	285
91061.11.peg.1690	CP015350.1_cds_ANS47602.1_2095_1	91.391	151	154	152	13	0	1	151	1	151	4.94e-101	284
91061.11.peg.1672	CP015350.1_cds_ANS47570.1_2063_1	83.077	65	66	66	11	0	1	65	1	65	2.23e-34	109
91061.11.peg.1691	CP015350.1_cds_ANS47603.1_2096_1	77.636	313	313	315	70	0	1	313	1	313	0.0	515
91061.11.peg.1692	CP015350.1_cds_ANS47604.1_2097_1	94.895	333	333	334	17	0	1	333	1	333	0.0	640
91061.11.peg.1693	CP015350.1_cds_ANS47605.1_2098_1	77.778	63	63	64	14	0	1	63	1	63	2.95e-32	103
91061.11.peg.1694	CP015350.1_cds_ANS47606.1_2099_1	93.154	482	485	488	33	0	1	482	6	487	0.0	940
91061.11.peg.1695	CP015350.1_cds_ANS47607.1_2100_1	97.701	174	174	195	4	0	1	174	21	194	3.34e-128	355
91061.11.peg.1675	CP015350.1_cds_ANS47573.1_2066_1	91.374	626	626	627	54	0	1	626	1	626	0.0	1144
91061.11.peg.1696	CP015350.1_cds_ANS47608.1_2101_1	93.559	295	295	301	19	0	1	295	6	300	0.0	590
91061.11.peg.1697	CP015350.1_cds_ANS47609.1_2102_1	98.418	316	316	317	5	0	1	316	1	316	0.0	636
91061.11.peg.1698	CP015350.1_cds_ANS47610.1_2103_1	92.308	156	156	157	12	0	1	156	1	156	9.14e-108	301
91061.11.peg.1699	CP015350.1_cds_ANS47611.1_2104_1	93.038	316	316	317	22	0	1	316	1	316	0.0	613
91061.11.peg.1700	CP015350.1_cds_ANS47612.1_2105_1	88.235	51	74	50	4	1	24	74	1	49	1.41e-24	84.3
91061.11.peg.1701	CP015350.1_cds_ANS47613.1_2106_1	91.781	219	219	220	18	0	1	219	1	219	4.23e-153	421
